Sample in Buffer,Sample in Window,TRIGGER,ts_valid_d2,ts_coarse_d2[31:0],ts_fine_idx_d2[8:0],psdone,current_loop_cnt[8:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,UNSIGNED,HEX,UNSIGNED
2384,2384,0,1,3d5dbb54,62,0,60
2385,2385,0,1,3d5e7ea4,62,0,60
2386,2386,0,1,3d5f41f4,62,0,60
2387,2387,0,1,3d600544,62,0,60
2388,2388,0,1,3d60c894,62,0,60
2389,2389,0,1,3d618be4,62,0,60
2390,2390,0,1,3d624f34,62,0,60
2391,2391,0,1,3d631284,62,0,60
2392,2392,0,1,3d63d5d4,62,0,60
2393,2393,0,1,3d649924,62,0,60
2394,2394,0,1,3d655c74,62,0,60
2395,2395,0,1,3d661fc4,62,0,60
2396,2396,0,1,3d66e314,62,0,60
2397,2397,0,1,3d67a664,62,0,60
2398,2398,0,1,3d6869b4,62,0,60
2399,2399,0,1,3d692d04,62,0,60
2400,2400,0,1,3d69f054,62,0,60
2401,2401,0,1,3d6ab3a4,62,0,60
2402,2402,0,1,3d6b76f4,62,0,60
2403,2403,0,1,3d6c3a44,62,0,60
2404,2404,0,1,3d6cfd94,62,0,60
2405,2405,0,1,3d6dc0e4,62,0,60
2406,2406,0,1,3d6e8434,62,0,60
2407,2407,0,1,3d6f4784,62,0,60
2408,2408,0,1,3d700ad4,62,0,60
2409,2409,0,1,3d70ce24,62,0,60
2410,2410,0,1,3d719174,62,0,60
2411,2411,0,1,3d7254c4,62,0,60
2412,2412,0,1,3d731814,62,0,60
2413,2413,0,1,3d73db64,62,0,60
2414,2414,0,1,3d749eb4,62,0,60
2415,2415,0,1,3d756204,62,0,60
2416,2416,0,1,3d762554,62,0,61
2417,2417,0,1,3d76e8a4,63,0,61
2418,2418,0,1,3d77abf4,62,0,61
2419,2419,0,1,3d786f44,62,0,61
2420,2420,0,1,3d793294,62,0,61
2421,2421,0,1,3d79f5e4,62,0,61
2422,2422,0,1,3d7ab934,62,0,61
2423,2423,0,1,3d7b7c84,63,0,61
2424,2424,0,1,3d7c3fd4,62,0,61
2425,2425,0,1,3d7d0324,63,0,61
2426,2426,0,1,3d7dc674,62,0,61
2427,2427,0,1,3d7e89c4,62,0,61
2428,2428,0,1,3d7f4d14,64,0,61
2429,2429,0,1,3d801064,62,0,61
2430,2430,0,1,3d80d3b4,62,0,61
2431,2431,0,1,3d819704,62,0,61
2432,2432,0,1,3d825a54,62,0,61
2433,2433,0,1,3d831da4,62,0,61
2434,2434,0,1,3d83e0f4,62,0,61
2435,2435,0,1,3d84a444,64,0,61
2436,2436,0,1,3d856794,62,0,61
2437,2437,0,1,3d862ae4,62,0,61
2438,2438,0,1,3d86ee34,63,0,61
2439,2439,0,1,3d87b184,62,0,61
2440,2440,0,1,3d8874d4,62,0,61
2441,2441,0,1,3d893824,62,0,61
2442,2442,0,1,3d89fb74,64,0,61
2443,2443,0,1,3d8abec4,63,0,61
2444,2444,0,1,3d8b8214,62,0,61
2445,2445,0,1,3d8c4564,64,0,61
2446,2446,0,1,3d8d08b4,63,0,61
2447,2447,0,1,3d8dcc04,62,0,61
2448,2448,0,1,3d8e8f54,62,0,61
2449,2449,0,1,3d8f52a4,62,0,61
2450,2450,0,1,3d9015f4,63,0,61
2451,2451,0,1,3d90d944,62,0,61
2452,2452,0,1,3d919c94,62,0,61
2453,2453,0,1,3d925fe4,62,0,61
2454,2454,0,1,3d932334,62,0,61
2455,2455,0,1,3d93e684,62,0,61
2456,2456,0,1,3d94a9d4,63,0,62
2457,2457,0,1,3d956d24,64,0,62
2458,2458,0,1,3d963074,64,0,62
2459,2459,0,1,3d96f3c4,64,0,62
2460,2460,0,1,3d97b714,64,0,62
2461,2461,0,1,3d987a64,64,0,62
2462,2462,0,1,3d993db4,63,0,62
2463,2463,0,1,3d9a0104,64,0,62
2464,2464,0,1,3d9ac454,65,0,62
2465,2465,0,1,3d9b87a4,63,0,62
2466,2466,0,1,3d9c4af4,64,0,62
2467,2467,0,1,3d9d0e44,64,0,62
2468,2468,0,1,3d9dd194,64,0,62
2469,2469,0,1,3d9e94e4,64,0,62
2470,2470,0,1,3d9f5834,64,0,62
2471,2471,0,1,3da01b84,64,0,62
2472,2472,0,1,3da0ded4,64,0,62
2473,2473,0,1,3da1a224,64,0,62
2474,2474,0,1,3da26574,64,0,62
2475,2475,0,1,3da328c4,64,0,62
2476,2476,0,1,3da3ec14,64,0,62
2477,2477,0,1,3da4af64,63,0,62
2478,2478,0,1,3da572b4,64,0,62
2479,2479,0,1,3da63604,64,0,62
2480,2480,0,1,3da6f954,64,0,62
2481,2481,0,1,3da7bca4,63,0,62
2482,2482,0,1,3da87ff4,64,0,62
2483,2483,0,1,3da94344,64,0,62
2484,2484,0,1,3daa0694,64,0,62
2485,2485,0,1,3daac9e4,64,0,62
2486,2486,0,1,3dab8d34,65,0,62
2487,2487,0,1,3dac5084,64,0,62
2488,2488,0,1,3dad13d4,64,0,62
2489,2489,0,1,3dadd724,64,0,62
2490,2490,0,1,3dae9a74,64,0,62
2491,2491,0,1,3daf5dc4,64,0,62
2492,2492,0,1,3db02114,64,0,62
2493,2493,0,1,3db0e464,64,0,62
2494,2494,0,1,3db1a7b4,63,0,62
2495,2495,0,1,3db26b04,64,0,62
2496,2496,0,1,3db32e54,64,0,63
2497,2497,0,1,3db3f1a4,65,0,63
2498,2498,0,1,3db4b4f4,65,0,63
2499,2499,0,1,3db57844,65,0,63
2500,2500,0,1,3db63b94,65,0,63
2501,2501,0,1,3db6fee4,65,0,63
2502,2502,0,1,3db7c234,65,0,63
2503,2503,0,1,3db88584,65,0,63
2504,2504,0,1,3db948d4,65,0,63
2505,2505,0,1,3dba0c24,65,0,63
2506,2506,0,1,3dbacf74,65,0,63
2507,2507,0,1,3dbb92c4,65,0,63
2508,2508,0,1,3dbc5614,65,0,63
2509,2509,0,1,3dbd1964,65,0,63
2510,2510,0,1,3dbddcb4,65,0,63
2511,2511,0,1,3dbea004,65,0,63
2512,2512,0,1,3dbf6354,65,0,63
2513,2513,0,1,3dc026a4,65,0,63
2514,2514,0,1,3dc0e9f4,65,0,63
2515,2515,0,1,3dc1ad44,65,0,63
2516,2516,0,1,3dc27094,65,0,63
2517,2517,0,1,3dc333e4,65,0,63
2518,2518,0,1,3dc3f734,65,0,63
2519,2519,0,1,3dc4ba84,65,0,63
2520,2520,0,1,3dc57dd4,65,0,63
2521,2521,0,1,3dc64124,65,0,63
2522,2522,0,1,3dc70474,65,0,63
2523,2523,0,1,3dc7c7c4,65,0,63
2524,2524,0,1,3dc88b14,65,0,63
2525,2525,0,1,3dc94e64,65,0,63
2526,2526,0,1,3dca11b4,65,0,63
2527,2527,0,1,3dcad504,65,0,63
2528,2528,0,1,3dcb9854,65,0,63
2529,2529,0,1,3dcc5ba4,65,0,63
2530,2530,0,1,3dcd1ef4,65,0,63
2531,2531,0,1,3dcde244,65,0,63
2532,2532,0,1,3dcea594,65,0,63
2533,2533,0,1,3dcf68e4,65,0,63
2534,2534,0,1,3dd02c34,65,0,63
2535,2535,0,1,3dd0ef84,65,0,63
2536,2536,0,1,3dd1b2d4,65,0,64
2537,2537,0,1,3dd27624,65,0,64
2538,2538,0,1,3dd33974,65,0,64
2539,2539,0,1,3dd3fcc4,65,0,64
2540,2540,0,1,3dd4c014,65,0,64
2541,2541,0,1,3dd58364,65,0,64
2542,2542,0,1,3dd646b4,65,0,64
2543,2543,0,1,3dd70a04,65,0,64
2544,2544,0,1,3dd7cd54,65,0,64
2545,2545,0,1,3dd890a4,65,0,64
2546,2546,0,1,3dd953f4,65,0,64
2547,2547,0,1,3dda1744,65,0,64
2548,2548,0,1,3ddada94,65,0,64
2549,2549,0,1,3ddb9de4,65,0,64
2550,2550,0,1,3ddc6134,65,0,64
2551,2551,0,1,3ddd2484,65,0,64
2552,2552,0,1,3ddde7d4,65,0,64
2553,2553,0,1,3ddeab24,65,0,64
2554,2554,0,1,3ddf6e74,65,0,64
2555,2555,0,1,3de031c4,65,0,64
2556,2556,0,1,3de0f514,65,0,64
2557,2557,0,1,3de1b864,65,0,64
2558,2558,0,1,3de27bb4,65,0,64
2559,2559,0,1,3de33f04,65,0,64
2560,2560,0,1,3de40254,65,0,64
2561,2561,0,1,3de4c5a4,65,0,64
2562,2562,0,1,3de588f4,65,0,64
2563,2563,0,1,3de64c44,65,0,64
2564,2564,0,1,3de70f94,65,0,64
2565,2565,0,1,3de7d2e4,65,0,64
2566,2566,0,1,3de89634,65,0,64
2567,2567,0,1,3de95984,65,0,64
2568,2568,0,1,3dea1cd4,65,0,64
2569,2569,0,1,3deae024,65,0,64
2570,2570,0,1,3deba374,65,0,64
2571,2571,0,1,3dec66c4,65,0,64
2572,2572,0,1,3ded2a14,65,0,64
2573,2573,0,1,3deded64,65,0,64
2574,2574,0,1,3deeb0b4,65,0,64
2575,2575,0,1,3def7404,65,0,64
2576,2576,0,1,3df03754,65,0,65
2577,2577,0,1,3df0faa4,65,0,65
2578,2578,0,1,3df1bdf4,65,0,65
2579,2579,0,1,3df28144,65,0,65
2580,2580,0,1,3df34494,66,0,65
2581,2581,0,1,3df407e4,65,0,65
2582,2582,0,1,3df4cb34,65,0,65
2583,2583,0,1,3df58e84,65,0,65
2584,2584,0,1,3df651d4,66,0,65
2585,2585,0,1,3df71524,65,0,65
2586,2586,0,1,3df7d874,65,0,65
2587,2587,0,1,3df89bc4,65,0,65
2588,2588,0,1,3df95f14,65,0,65
2589,2589,0,1,3dfa2264,65,0,65
2590,2590,0,1,3dfae5b4,66,0,65
2591,2591,0,1,3dfba904,65,0,65
2592,2592,0,1,3dfc6c54,65,0,65
2593,2593,0,1,3dfd2fa4,66,0,65
2594,2594,0,1,3dfdf2f4,66,0,65
2595,2595,0,1,3dfeb644,65,0,65
2596,2596,0,1,3dff7994,65,0,65
2597,2597,0,1,3e003ce4,65,0,65
2598,2598,0,1,3e010034,65,0,65
2599,2599,0,1,3e01c384,65,0,65
2600,2600,0,1,3e0286d4,66,0,65
2601,2601,0,1,3e034a24,66,0,65
2602,2602,0,1,3e040d74,65,0,65
2603,2603,0,1,3e04d0c4,66,0,65
2604,2604,0,1,3e059414,65,0,65
2605,2605,0,1,3e065764,65,0,65
2606,2606,0,1,3e071ab4,65,0,65
2607,2607,0,1,3e07de04,65,0,65
2608,2608,0,1,3e08a154,66,0,65
2609,2609,0,1,3e0964a4,65,0,65
2610,2610,0,1,3e0a27f4,65,0,65
2611,2611,0,1,3e0aeb44,65,0,65
2612,2612,0,1,3e0bae94,65,0,65
2613,2613,0,1,3e0c71e4,65,0,65
2614,2614,0,1,3e0d3534,65,0,65
2615,2615,0,1,3e0df884,66,0,65
2616,2616,0,1,3e0ebbd4,65,0,66
2617,2617,0,1,3e0f7f24,66,0,66
2618,2618,0,1,3e104274,66,0,66
2619,2619,0,1,3e1105c4,66,0,66
2620,2620,0,1,3e11c914,66,0,66
2621,2621,0,1,3e128c64,66,0,66
2622,2622,0,1,3e134fb4,67,0,66
2623,2623,0,1,3e141304,66,0,66
2624,2624,0,1,3e14d654,66,0,66
2625,2625,0,1,3e1599a4,66,0,66
2626,2626,0,1,3e165cf4,66,0,66
2627,2627,0,1,3e172044,66,0,66
2628,2628,0,1,3e17e394,66,0,66
2629,2629,0,1,3e18a6e4,66,0,66
2630,2630,0,1,3e196a34,67,0,66
2631,2631,0,1,3e1a2d84,66,0,66
2632,2632,0,1,3e1af0d4,66,0,66
2633,2633,0,1,3e1bb424,66,0,66
2634,2634,0,1,3e1c7774,66,0,66
2635,2635,0,1,3e1d3ac4,66,0,66
2636,2636,0,1,3e1dfe14,66,0,66
2637,2637,0,1,3e1ec164,66,0,66
2638,2638,0,1,3e1f84b4,66,0,66
2639,2639,0,1,3e204804,66,0,66
2640,2640,0,1,3e210b54,66,0,66
2641,2641,0,1,3e21cea4,66,0,66
2642,2642,0,1,3e2291f4,66,0,66
2643,2643,0,1,3e235544,66,0,66
2644,2644,0,1,3e241894,67,0,66
2645,2645,0,1,3e24dbe4,66,0,66
2646,2646,0,1,3e259f34,66,0,66
2647,2647,0,1,3e266284,66,0,66
2648,2648,0,1,3e2725d4,66,0,66
2649,2649,0,1,3e27e924,66,0,66
2650,2650,0,1,3e28ac74,67,0,66
2651,2651,0,1,3e296fc4,67,0,66
2652,2652,0,1,3e2a3314,66,0,66
2653,2653,0,1,3e2af664,66,0,66
2654,2654,0,1,3e2bb9b4,66,0,66
2655,2655,0,1,3e2c7d04,66,0,66
2656,2656,0,1,3e2d4054,66,0,67
2657,2657,0,1,3e2e03a4,67,0,67
2658,2658,0,1,3e2ec6f4,69,0,67
2659,2659,0,1,3e2f8a44,67,0,67
2660,2660,0,1,3e304d94,68,0,67
2661,2661,0,1,3e3110e4,67,0,67
2662,2662,0,1,3e31d434,67,0,67
2663,2663,0,1,3e329784,67,0,67
2664,2664,0,1,3e335ad4,67,0,67
2665,2665,0,1,3e341e24,68,0,67
2666,2666,0,1,3e34e174,68,0,67
2667,2667,0,1,3e35a4c4,67,0,67
2668,2668,0,1,3e366814,67,0,67
2669,2669,0,1,3e372b64,67,0,67
2670,2670,0,1,3e37eeb4,67,0,67
2671,2671,0,1,3e38b204,67,0,67
2672,2672,0,1,3e397554,69,0,67
2673,2673,0,1,3e3a38a4,67,0,67
2674,2674,0,1,3e3afbf4,67,0,67
2675,2675,0,1,3e3bbf44,68,0,67
2676,2676,0,1,3e3c8294,68,0,67
2677,2677,0,1,3e3d45e4,67,0,67
2678,2678,0,1,3e3e0934,67,0,67
2679,2679,0,1,3e3ecc84,69,0,67
2680,2680,0,1,3e3f8fd4,67,0,67
2681,2681,0,1,3e405324,66,0,67
2682,2682,0,1,3e411674,68,0,67
2683,2683,0,1,3e41d9c4,68,0,67
2684,2684,0,1,3e429d14,67,0,67
2685,2685,0,1,3e436064,67,0,67
2686,2686,0,1,3e4423b4,68,0,67
2687,2687,0,1,3e44e704,69,0,67
2688,2688,0,1,3e45aa54,67,0,67
2689,2689,0,1,3e466da4,68,0,67
2690,2690,0,1,3e4730f4,67,0,67
2691,2691,0,1,3e47f444,68,0,67
2692,2692,0,1,3e48b794,67,0,67
2693,2693,0,1,3e497ae4,68,0,67
2694,2694,0,1,3e4a3e34,69,0,67
2695,2695,0,1,3e4b0184,67,0,67
2696,2696,0,1,3e4bc4d4,68,0,68
2697,2697,0,1,3e4c8824,69,0,68
2698,2698,0,1,3e4d4b74,69,0,68
2699,2699,0,1,3e4e0ec4,69,0,68
2700,2700,0,1,3e4ed214,69,0,68
2701,2701,0,1,3e4f9564,69,0,68
2702,2702,0,1,3e5058b4,69,0,68
2703,2703,0,1,3e511c04,69,0,68
2704,2704,0,1,3e51df54,69,0,68
2705,2705,0,1,3e52a2a4,69,0,68
2706,2706,0,1,3e5365f4,69,0,68
2707,2707,0,1,3e542944,69,0,68
2708,2708,0,1,3e54ec94,69,0,68
2709,2709,0,1,3e55afe4,69,0,68
2710,2710,0,1,3e567334,69,0,68
2711,2711,0,1,3e573684,69,0,68
2712,2712,0,1,3e57f9d4,69,0,68
2713,2713,0,1,3e58bd24,69,0,68
2714,2714,0,1,3e598074,69,0,68
2715,2715,0,1,3e5a43c4,69,0,68
2716,2716,0,1,3e5b0714,69,0,68
2717,2717,0,1,3e5bca64,69,0,68
2718,2718,0,1,3e5c8db4,69,0,68
2719,2719,0,1,3e5d5104,69,0,68
2720,2720,0,1,3e5e1454,69,0,68
2721,2721,0,1,3e5ed7a4,69,0,68
2722,2722,0,1,3e5f9af4,69,0,68
2723,2723,0,1,3e605e44,69,0,68
2724,2724,0,1,3e612194,69,0,68
2725,2725,0,1,3e61e4e4,69,0,68
2726,2726,0,1,3e62a834,69,0,68
2727,2727,0,1,3e636b84,69,0,68
2728,2728,0,1,3e642ed4,69,0,68
2729,2729,0,1,3e64f224,69,0,68
2730,2730,0,1,3e65b574,69,0,68
2731,2731,0,1,3e6678c4,69,0,68
2732,2732,0,1,3e673c14,69,0,68
2733,2733,0,1,3e67ff64,69,0,68
2734,2734,0,1,3e68c2b4,69,0,68
2735,2735,0,1,3e698604,69,0,68
2736,2736,0,1,3e6a4954,69,0,69
2737,2737,0,1,3e6b0ca4,69,0,69
2738,2738,0,1,3e6bcff4,69,0,69
2739,2739,0,1,3e6c9344,70,0,69
2740,2740,0,1,3e6d5694,69,0,69
2741,2741,0,1,3e6e19e4,69,0,69
2742,2742,0,1,3e6edd34,69,0,69
2743,2743,0,1,3e6fa084,70,0,69
2744,2744,0,1,3e7063d4,69,0,69
2745,2745,0,1,3e712724,70,0,69
2746,2746,0,1,3e71ea74,70,0,69
2747,2747,0,1,3e72adc4,69,0,69
2748,2748,0,1,3e737114,69,0,69
2749,2749,0,1,3e743464,70,0,69
2750,2750,0,1,3e74f7b4,70,0,69
2751,2751,0,1,3e75bb04,69,0,69
2752,2752,0,1,3e767e54,70,0,69
2753,2753,0,1,3e7741a4,70,0,69
2754,2754,0,1,3e7804f4,69,0,69
2755,2755,0,1,3e78c844,69,0,69
2756,2756,0,1,3e798b94,69,0,69
2757,2757,0,1,3e7a4ee4,70,0,69
2758,2758,0,1,3e7b1234,69,0,69
2759,2759,0,1,3e7bd584,69,0,69
2760,2760,0,1,3e7c98d4,69,0,69
2761,2761,0,1,3e7d5c24,70,0,69
2762,2762,0,1,3e7e1f74,70,0,69
2763,2763,0,1,3e7ee2c4,69,0,69
2764,2764,0,1,3e7fa614,70,0,69
2765,2765,0,1,3e806964,69,0,69
2766,2766,0,1,3e812cb4,70,0,69
2767,2767,0,1,3e81f004,69,0,69
2768,2768,0,1,3e82b354,69,0,69
2769,2769,0,1,3e8376a4,69,0,69
2770,2770,0,1,3e8439f4,70,0,69
2771,2771,0,1,3e84fd44,70,0,69
2772,2772,0,1,3e85c094,69,0,69
2773,2773,0,1,3e8683e4,69,0,69
2774,2774,0,1,3e874734,70,0,69
2775,2775,0,1,3e880a84,69,0,69
2776,2776,0,1,3e88cdd4,69,0,70
2777,2777,0,1,3e899124,73,0,70
2778,2778,0,1,3e8a5474,73,0,70
2779,2779,0,1,3e8b17c4,73,0,70
2780,2780,0,1,3e8bdb14,73,0,70
2781,2781,0,1,3e8c9e64,73,0,70
2782,2782,0,1,3e8d61b4,73,0,70
2783,2783,0,1,3e8e2504,73,0,70
2784,2784,0,1,3e8ee854,73,0,70
2785,2785,0,1,3e8faba4,73,0,70
2786,2786,0,1,3e906ef4,73,0,70
2787,2787,0,1,3e913244,73,0,70
2788,2788,0,1,3e91f594,73,0,70
2789,2789,0,1,3e92b8e4,73,0,70
2790,2790,0,1,3e937c34,73,0,70
2791,2791,0,1,3e943f84,73,0,70
2792,2792,0,1,3e9502d4,73,0,70
2793,2793,0,1,3e95c624,73,0,70
2794,2794,0,1,3e968974,73,0,70
2795,2795,0,1,3e974cc4,73,0,70
2796,2796,0,1,3e981014,73,0,70
2797,2797,0,1,3e98d364,73,0,70
2798,2798,0,1,3e9996b4,73,0,70
2799,2799,0,1,3e9a5a04,73,0,70
2800,2800,0,1,3e9b1d54,73,0,70
2801,2801,0,1,3e9be0a4,73,0,70
2802,2802,0,1,3e9ca3f4,73,0,70
2803,2803,0,1,3e9d6744,73,0,70
2804,2804,0,1,3e9e2a94,73,0,70
2805,2805,0,1,3e9eede4,73,0,70
2806,2806,0,1,3e9fb134,73,0,70
2807,2807,0,1,3ea07484,73,0,70
2808,2808,0,1,3ea137d4,73,0,70
2809,2809,0,1,3ea1fb24,73,0,70
2810,2810,0,1,3ea2be74,73,0,70
2811,2811,0,1,3ea381c4,73,0,70
2812,2812,0,1,3ea44514,73,0,70
2813,2813,0,1,3ea50864,73,0,70
2814,2814,0,1,3ea5cbb4,73,0,70
2815,2815,0,1,3ea68f04,73,0,70
2816,2816,0,1,3ea75254,73,0,71
2817,2817,0,1,3ea815a4,73,0,71
2818,2818,0,1,3ea8d8f4,74,0,71
2819,2819,0,1,3ea99c44,74,0,71
2820,2820,0,1,3eaa5f94,73,0,71
2821,2821,0,1,3eab22e4,74,0,71
2822,2822,0,1,3eabe634,74,0,71
2823,2823,0,1,3eaca984,73,0,71
2824,2824,0,1,3ead6cd4,73,0,71
2825,2825,0,1,3eae3024,74,0,71
2826,2826,0,1,3eaef374,73,0,71
2827,2827,0,1,3eafb6c4,73,0,71
2828,2828,0,1,3eb07a14,74,0,71
2829,2829,0,1,3eb13d64,74,0,71
2830,2830,0,1,3eb200b4,73,0,71
2831,2831,0,1,3eb2c404,73,0,71
2832,2832,0,1,3eb38754,74,0,71
2833,2833,0,1,3eb44aa4,73,0,71
2834,2834,0,1,3eb50df4,74,0,71
2835,2835,0,1,3eb5d144,74,0,71
2836,2836,0,1,3eb69494,73,0,71
2837,2837,0,1,3eb757e4,73,0,71
2838,2838,0,1,3eb81b34,73,0,71
2839,2839,0,1,3eb8de84,74,0,71
2840,2840,0,1,3eb9a1d4,73,0,71
2841,2841,0,1,3eba6524,74,0,71
2842,2842,0,1,3ebb2874,74,0,71
2843,2843,0,1,3ebbebc4,74,0,71
2844,2844,0,1,3ebcaf14,73,0,71
2845,2845,0,1,3ebd7264,74,0,71
2846,2846,0,1,3ebe35b4,74,0,71
2847,2847,0,1,3ebef904,74,0,71
2848,2848,0,1,3ebfbc54,74,0,71
2849,2849,0,1,3ec07fa4,73,0,71
2850,2850,0,1,3ec142f4,74,0,71
2851,2851,0,1,3ec20644,73,0,71
2852,2852,0,1,3ec2c994,74,0,71
2853,2853,0,1,3ec38ce4,74,0,71
2854,2854,0,1,3ec45034,74,0,71
2855,2855,0,1,3ec51384,74,0,71
2856,2856,0,1,3ec5d6d4,74,0,72
2857,2857,0,1,3ec69a24,74,0,72
2858,2858,0,1,3ec75d74,74,0,72
2859,2859,0,1,3ec820c4,74,0,72
2860,2860,0,1,3ec8e414,74,0,72
2861,2861,0,1,3ec9a764,74,0,72
2862,2862,0,1,3eca6ab4,74,0,72
2863,2863,0,1,3ecb2e04,74,0,72
2864,2864,0,1,3ecbf154,74,0,72
2865,2865,0,1,3eccb4a4,74,0,72
2866,2866,0,1,3ecd77f4,74,0,72
2867,2867,0,1,3ece3b44,74,0,72
2868,2868,0,1,3ecefe94,74,0,72
2869,2869,0,1,3ecfc1e4,74,0,72
2870,2870,0,1,3ed08534,74,0,72
2871,2871,0,1,3ed14884,74,0,72
2872,2872,0,1,3ed20bd4,74,0,72
2873,2873,0,1,3ed2cf24,74,0,72
2874,2874,0,1,3ed39274,74,0,72
2875,2875,0,1,3ed455c4,74,0,72
2876,2876,0,1,3ed51914,74,0,72
2877,2877,0,1,3ed5dc64,74,0,72
2878,2878,0,1,3ed69fb4,74,0,72
2879,2879,0,1,3ed76304,74,0,72
2880,2880,0,1,3ed82654,74,0,72
2881,2881,0,1,3ed8e9a4,74,0,72
2882,2882,0,1,3ed9acf4,74,0,72
2883,2883,0,1,3eda7044,74,0,72
2884,2884,0,1,3edb3394,74,0,72
2885,2885,0,1,3edbf6e4,74,0,72
2886,2886,0,1,3edcba34,74,0,72
2887,2887,0,1,3edd7d84,74,0,72
2888,2888,0,1,3ede40d4,74,0,72
2889,2889,0,1,3edf0424,74,0,72
2890,2890,0,1,3edfc774,74,0,72
2891,2891,0,1,3ee08ac4,74,0,72
2892,2892,0,1,3ee14e14,74,0,72
2893,2893,0,1,3ee21164,74,0,72
2894,2894,0,1,3ee2d4b4,74,0,72
2895,2895,0,1,3ee39804,74,0,72
2896,2896,0,1,3ee45b54,74,0,73
2897,2897,0,1,3ee51ea4,76,0,73
2898,2898,0,1,3ee5e1f4,76,0,73
2899,2899,0,1,3ee6a544,75,0,73
2900,2900,0,1,3ee76894,77,0,73
2901,2901,0,1,3ee82be4,76,0,73
2902,2902,0,1,3ee8ef34,76,0,73
2903,2903,0,1,3ee9b284,75,0,73
2904,2904,0,1,3eea75d4,76,0,73
2905,2905,0,1,3eeb3924,74,0,73
2906,2906,0,1,3eebfc74,76,0,73
2907,2907,0,1,3eecbfc4,77,0,73
2908,2908,0,1,3eed8314,75,0,73
2909,2909,0,1,3eee4664,76,0,73
2910,2910,0,1,3eef09b4,76,0,73
2911,2911,0,1,3eefcd04,76,0,73
2912,2912,0,1,3ef09054,76,0,73
2913,2913,0,1,3ef153a4,76,0,73
2914,2914,0,1,3ef216f4,76,0,73
2915,2915,0,1,3ef2da44,74,0,73
2916,2916,0,1,3ef39d94,76,0,73
2917,2917,0,1,3ef460e4,76,0,73
2918,2918,0,1,3ef52434,75,0,73
2919,2919,0,1,3ef5e784,75,0,73
2920,2920,0,1,3ef6aad4,77,0,73
2921,2921,0,1,3ef76e24,76,0,73
2922,2922,0,1,3ef83174,76,0,73
2923,2923,0,1,3ef8f4c4,76,0,73
2924,2924,0,1,3ef9b814,76,0,73
2925,2925,0,1,3efa7b64,75,0,73
2926,2926,0,1,3efb3eb4,76,0,73
2927,2927,0,1,3efc0204,76,0,73
2928,2928,0,1,3efcc554,76,0,73
2929,2929,0,1,3efd88a4,74,0,73
2930,2930,0,1,3efe4bf4,76,0,73
2931,2931,0,1,3eff0f44,74,0,73
2932,2932,0,1,3effd294,74,0,73
2933,2933,0,1,3f0095e4,75,0,73
2934,2934,0,1,3f015934,77,0,73
2935,2935,0,1,3f021c84,76,0,73
2936,2936,0,1,3f02dfd4,76,0,74
2937,2937,0,1,3f03a324,77,0,74
2938,2938,0,1,3f046674,77,0,74
2939,2939,0,1,3f0529c4,77,0,74
2940,2940,0,1,3f05ed14,77,0,74
2941,2941,0,1,3f06b064,77,0,74
2942,2942,0,1,3f0773b4,77,0,74
2943,2943,0,1,3f083704,77,0,74
2944,2944,0,1,3f08fa54,77,0,74
2945,2945,0,1,3f09bda4,77,0,74
2946,2946,0,1,3f0a80f4,77,0,74
2947,2947,0,1,3f0b4444,77,0,74
2948,2948,0,1,3f0c0794,77,0,74
2949,2949,0,1,3f0ccae4,77,0,74
2950,2950,0,1,3f0d8e34,77,0,74
2951,2951,0,1,3f0e5184,77,0,74
2952,2952,0,1,3f0f14d4,77,0,74
2953,2953,0,1,3f0fd824,77,0,74
2954,2954,0,1,3f109b74,77,0,74
2955,2955,0,1,3f115ec4,77,0,74
2956,2956,0,1,3f122214,77,0,74
2957,2957,0,1,3f12e564,77,0,74
2958,2958,0,1,3f13a8b4,77,0,74
2959,2959,0,1,3f146c04,77,0,74
2960,2960,0,1,3f152f54,77,0,74
2961,2961,0,1,3f15f2a4,77,0,74
2962,2962,0,1,3f16b5f4,77,0,74
2963,2963,0,1,3f177944,77,0,74
2964,2964,0,1,3f183c94,77,0,74
2965,2965,0,1,3f18ffe4,77,0,74
2966,2966,0,1,3f19c334,77,0,74
2967,2967,0,1,3f1a8684,77,0,74
2968,2968,0,1,3f1b49d4,77,0,74
2969,2969,0,1,3f1c0d24,77,0,74
2970,2970,0,1,3f1cd074,77,0,74
2971,2971,0,1,3f1d93c4,77,0,74
2972,2972,0,1,3f1e5714,77,0,74
2973,2973,0,1,3f1f1a64,77,0,74
2974,2974,0,1,3f1fddb4,77,0,74
2975,2975,0,1,3f20a104,77,0,74
2976,2976,0,1,3f216454,77,0,75
2977,2977,0,1,3f2227a4,77,0,75
2978,2978,0,1,3f22eaf4,77,0,75
2979,2979,0,1,3f23ae44,77,0,75
2980,2980,0,1,3f247194,77,0,75
2981,2981,0,1,3f2534e4,77,0,75
2982,2982,0,1,3f25f834,77,0,75
2983,2983,0,1,3f26bb84,77,0,75
2984,2984,0,1,3f277ed4,77,0,75
2985,2985,0,1,3f284224,77,0,75
2986,2986,0,1,3f290574,77,0,75
2987,2987,0,1,3f29c8c4,77,0,75
2988,2988,0,1,3f2a8c14,77,0,75
2989,2989,0,1,3f2b4f64,77,0,75
